lcl|NC_050177.1_cds_XP_031152238.1_12156	[gene=ncam1b]
lcl|NC_050177.1_cds_XP_035857416.1_12157	[gene=ncam1b]
lcl|NC_050177.1_cds_XP_031152236.1_12158	[gene=ncam1b]
lcl|NC_050177.1_cds_XP_031152240.1_12159	[gene=ncam1b]
lcl|NC_050177.1_cds_XP_031152241.1_12160	[gene=ncam1b]
lcl|NC_050177.1_cds_XP_031152239.1_12161	[gene=ncam1b]
lcl|NC_050177.1_cds_XP_031152242.1_12162	[gene=ncam1b]
lcl|NC_050177.1_cds_XP_031152243.1_12163	[gene=ncam1b]
lcl|NC_050177.1_cds_XP_031152244.1_12164	[gene=ncam1b]
lcl|NC_050177.1_cds_XP_031152246.1_12165	[gene=ncam1b]
lcl|NC_050177.1_cds_XP_035857417.1_12166	[gene=ncam1b]
lcl|NC_050177.1_cds_XP_035857419.1_12167	[gene=ncam1b]
lcl|NC_050177.1_cds_XP_035857420.1_12168	[gene=ncam1b]
lcl|NC_050177.1_cds_XP_035857418.1_12169	[gene=ncam1b]
lcl|NC_050177.1_cds_XP_035857421.1_12170	[gene=zbtb16b]
lcl|NC_050177.1_cds_XP_035857246.1_12171	[gene=tmprss5]
lcl|NC_050177.1_cds_XP_035857247.1_12172	[gene=tmprss5]
lcl|NC_050177.1_cds_XP_031152232.1_12173	[gene=pih1d2]
lcl|NC_050177.1_cds_XP_035857249.1_12174	[gene=pih1d2]
lcl|NC_050177.1_cds_XP_035857248.1_12175	[gene=dixdc1a]
lcl|NC_050177.1_cds_XP_031152231.1_12176	[gene=dixdc1a]
lcl|NC_050177.1_cds_XP_031152229.1_12177	[gene=dixdc1a]
lcl|NC_050177.1_cds_XP_031152228.1_12178	[gene=nkapd1]
lcl|NC_050177.1_cds_XP_031152227.1_12179	[gene=lrfn1]
lcl|NC_050177.1_cds_XP_035857293.1_12180	[gene=lrfn1]
lcl|NC_050177.1_cds_XP_035857479.1_12181	[gene=dock10]
lcl|NC_050177.1_cds_XP_035857477.1_12182	[gene=dock10]
lcl|NC_050177.1_cds_XP_031152593.1_12183	[gene=dock10]
lcl|NC_050177.1_cds_XP_035857482.1_12184	[gene=dock10]
lcl|NC_050177.1_cds_XP_031152597.1_12185	[gene=dock10]
lcl|NC_050177.1_cds_XP_035857483.1_12186	[gene=dock10]
lcl|NC_050177.1_cds_XP_035857478.1_12187	[gene=dock10]
lcl|NC_050177.1_cds_XP_035857481.1_12188	[gene=dock10]
lcl|NC_050177.1_cds_XP_031152596.1_12189	[gene=dock10]
lcl|NC_050177.1_cds_XP_035857480.1_12190	[gene=dock10]
lcl|NC_050177.1_cds_XP_031152600.1_12191	[gene=LOC116047760]
lcl|NC_050177.1_cds_XP_031152591.1_12192	[gene=cep57]
lcl|NC_050177.1_cds_XP_031152590.1_12193	[gene=cep57]
lcl|NC_050177.1_cds_XP_031152583.1_12194	[gene=mre11a]
lcl|NC_050177.1_cds_XP_035857484.1_12195	[gene=mre11a]
lcl|NC_050177.1_cds_XP_031152585.1_12196	[gene=mre11a]
lcl|NC_050177.1_cds_XP_031152587.1_12197	[gene=tmprss4a]
lcl|NC_050177.1_cds_XP_031152586.1_12198	[gene=tmprss4a]
lcl|NC_050177.1_cds_XP_035857485.1_12199	[gene=tmprss4a]
lcl|NC_050177.1_cds_XP_031152588.1_12200	[gene=tmprss4a]
lcl|NC_050177.1_cds_XP_031152589.1_12201	[gene=tmprss4a]
lcl|NC_050177.1_cds_XP_035857328.1_12202	[gene=il10ra]
lcl|NC_050177.1_cds_XP_035857327.1_12203	[gene=il10ra]
lcl|NC_050177.1_cds_XP_035857329.1_12204	[gene=il10ra]
lcl|NC_050177.1_cds_XP_031152581.1_12205	[gene=tmprss13a]
lcl|NC_050177.1_cds_XP_031152578.1_12206	[gene=fxyd6]
lcl|NC_050177.1_cds_XP_031152579.1_12207	[gene=fxyd6]
lcl|NC_050177.1_cds_XP_031152580.1_12208	[gene=fxyd6]
lcl|NC_050177.1_cds_XP_031152576.1_12209	[gene=LOC116047751]
lcl|NC_050177.1_cds_XP_035857456.1_12210	[gene=LOC118495117]
lcl|NC_050177.1_cds_XP_035857455.1_12211	[gene=LOC118495117]
lcl|NC_050177.1_cds_XP_031152574.1_12212	[gene=si:dkey-202l22.6]
lcl|NC_050177.1_cds_XP_031152575.1_12213	[gene=si:dkey-202l22.6]
lcl|NC_050177.1_cds_XP_035857457.1_12214	[gene=si:dkey-202l22.3]
lcl|NC_050177.1_cds_XP_035857458.1_12215	[gene=si:dkey-202l22.3]
lcl|NC_050177.1_cds_XP_035857439.1_12216	[gene=gpr184]
lcl|NC_050177.1_cds_XP_035857440.1_12217	[gene=gpr184]
lcl|NC_050177.1_cds_XP_035856945.1_12218	[gene=prkd2]
lcl|NC_050177.1_cds_XP_031152555.1_12219	[gene=prkd2]
lcl|NC_050177.1_cds_XP_035856944.1_12220	[gene=prkd2]
lcl|NC_050177.1_cds_XP_031152557.1_12221	[gene=prkd2]
lcl|NC_050177.1_cds_XP_031152563.1_12222	[gene=strn4]
lcl|NC_050177.1_cds_XP_031152562.1_12223	[gene=strn4]
lcl|NC_050177.1_cds_XP_031152566.1_12224	[gene=LOC116047741]
lcl|NC_050177.1_cds_XP_035857349.1_12225	[gene=LOC116047741]
lcl|NC_050177.1_cds_XP_031152565.1_12226	[gene=slc1a5]
lcl|NC_050177.1_cds_XP_031152564.1_12227	[gene=egln2]
lcl|NC_050177.1_cds_XP_031152569.1_12228	[gene=tmem160]
lcl|NC_050177.1_cds_XP_031152570.1_12229	[gene=tmem160]
lcl|NC_050177.1_cds_XP_031152558.1_12230	[gene=npas1]
lcl|NC_050177.1_cds_XP_031152559.1_12231	[gene=npas1]
lcl|NC_050177.1_cds_XP_031152560.1_12232	[gene=npas1]
lcl|NC_050177.1_cds_XP_035857097.1_12233	[gene=npas1]
lcl|NC_050177.1_cds_XP_031152554.1_12234	[gene=arhgap35a]
lcl|NC_050177.1_cds_XP_031152572.1_12235	[gene=ap2s1]
lcl|NC_050177.1_cds_XP_031152571.1_12236	[gene=rab4b]
lcl|NC_050177.1_cds_XP_031152567.1_12237	[gene=rhoub]
lcl|NC_050177.1_cds_XP_035857347.1_12238	[gene=rtn2a]
lcl|NC_050177.1_cds_XP_035857346.1_12239	[gene=rtn2a]
lcl|NC_050177.1_cds_XP_031152551.1_12240	[gene=rtn2a]
lcl|NC_050177.1_cds_XP_031152550.1_12241	[gene=rtn2a]
lcl|NC_050177.1_cds_XP_031152552.1_12242	[gene=rtn2a]
lcl|NC_050177.1_cds_XP_031152553.1_12243	[gene=ppm1na]
lcl|NC_050177.1_cds_XP_031152549.1_12244	[gene=LOC116047730]
lcl|NC_050177.1_cds_XP_031152548.1_12245	[gene=ptgir]
lcl|NC_050177.1_cds_XP_031152547.1_12246	[gene=calm3a]
lcl|NC_050177.1_cds_XP_035857423.1_12247	[gene=si:ch211-261a10.5]
lcl|NC_050177.1_cds_XP_031152546.1_12248	[gene=si:ch211-195m9.3]
lcl|NC_050177.1_cds_XP_031152542.1_12249	[gene=gemin7]
lcl|NC_050177.1_cds_XP_031152543.1_12250	[gene=gemin7]
lcl|NC_050177.1_cds_XP_031152541.1_12251	[gene=bmp16]
lcl|NC_050177.1_cds_XP_031152538.1_12252	[gene=LOC116047723]
lcl|NC_050177.1_cds_XP_031152539.1_12253	[gene=LOC116047724]
lcl|NC_050177.1_cds_XP_031152540.1_12254	[gene=LOC116047724]
lcl|NC_050177.1_cds_XP_031152537.1_12255	[gene=ppp1r37]
lcl|NC_050177.1_cds_XP_035856941.1_12256	[gene=ppp1r37]
lcl|NC_050177.1_cds_XP_035856942.1_12257	[gene=ppp1r37]
lcl|NC_050177.1_cds_XP_035856943.1_12258	[gene=ppp1r37]
lcl|NC_050177.1_cds_XP_035857453.1_12259	[gene=LOC116047721]
lcl|NC_050177.1_cds_XP_035857454.1_12260	[gene=LOC116047721]
lcl|NC_050177.1_cds_XP_031152533.1_12261	[gene=mrpl28]
lcl|NC_050177.1_cds_XP_031152534.1_12262	[gene=mrpl28]
lcl|NC_050177.1_cds_XP_031152535.1_12263	[gene=mrpl28]
lcl|NC_050177.1_cds_XP_035857032.1_12264	[gene=relb]
lcl|NC_050177.1_cds_XP_031152530.1_12265	[gene=relb]
lcl|NC_050177.1_cds_XP_035857033.1_12266	[gene=relb]
lcl|NC_050177.1_cds_XP_035857034.1_12267	[gene=relb]
lcl|NC_050177.1_cds_XP_031152529.1_12268	[gene=clptm1]
lcl|NC_050177.1_cds_XP_031152531.1_12269	[gene=tbcb]
lcl|NC_050177.1_cds_XP_031152518.1_12270	[gene=six5]
lcl|NC_050177.1_cds_XP_031152521.1_12271	[gene=six9]
lcl|NC_050177.1_cds_XP_031152522.1_12272	[gene=six9]
lcl|NC_050177.1_cds_XP_031152527.1_12273	[gene=six9]
lcl|NC_050177.1_cds_XP_031152528.1_12274	[gene=six9]
lcl|NC_050177.1_cds_XP_031152523.1_12275	[gene=six9]
lcl|NC_050177.1_cds_XP_031152526.1_12276	[gene=six9]
lcl|NC_050177.1_cds_XP_031152520.2_12277	[gene=qpctla]
lcl|NC_050177.1_cds_XP_031152517.1_12278	[gene=LOC116047711]
lcl|NC_050177.1_cds_XP_031152514.1_12279	[gene=sipa1l3]
lcl|NC_050177.1_cds_XP_031152511.1_12280	[gene=sipa1l3]
lcl|NC_050177.1_cds_XP_031152512.1_12281	[gene=sipa1l3]
lcl|NC_050177.1_cds_XP_031152513.1_12282	[gene=sipa1l3]
lcl|NC_050177.1_cds_XP_031152515.1_12283	[gene=sipa1l3]
lcl|NC_050177.1_cds_XP_031152516.1_12284	[gene=sipa1l3]
lcl|NC_050177.1_cds_XP_031152509.1_12285	[gene=map3k10]
lcl|NC_050177.1_cds_XP_031152508.1_12286	[gene=ttc9b]
lcl|NC_050177.1_cds_XP_031152507.1_12287	[gene=c5h19orf47]
lcl|NC_050177.1_cds_XP_031152506.1_12288	[gene=c5h19orf47]
lcl|NC_050177.1_cds_XP_031152505.1_12289	[gene=fosb]
lcl|NC_050177.1_cds_XP_031152500.1_12290	[gene=fosb]
lcl|NC_050177.1_cds_XP_031152501.1_12291	[gene=fosb]
lcl|NC_050177.1_cds_XP_031152499.1_12292	[gene=fosb]
lcl|NC_050177.1_cds_XP_031152502.1_12293	[gene=fosb]
lcl|NC_050177.1_cds_XP_031152503.1_12294	[gene=fosb]
lcl|NC_050177.1_cds_XP_031152504.1_12295	[gene=fosb]
lcl|NC_050177.1_cds_XP_031152497.1_12296	[gene=capn12]
lcl|NC_050177.1_cds_XP_031152494.1_12297	[gene=znf296]
lcl|NC_050177.1_cds_XP_031152495.1_12298	[gene=LOC116047701]
lcl|NC_050177.1_cds_XP_031152496.1_12299	[gene=LOC116047701]
lcl|NC_050177.1_cds_XP_035857464.1_12300	[gene=LOC116047699]
lcl|NC_050177.1_cds_XP_031152493.1_12301	[gene=LOC116047699]
lcl|NC_050177.1_cds_XP_031152492.1_12302	[gene=LOC116047699]
lcl|NC_050177.1_cds_XP_031152487.1_12303	[gene=snrpa]
lcl|NC_050177.1_cds_XP_031152488.1_12304	[gene=snrpa]
lcl|NC_050177.1_cds_XP_031152489.1_12305	[gene=snrpa]
lcl|NC_050177.1_cds_XP_031152479.1_12306	[gene=c5h19orf54]
lcl|NC_050177.1_cds_XP_031152480.1_12307	[gene=c5h19orf54]
lcl|NC_050177.1_cds_XP_031152482.1_12308	[gene=c5h19orf54]
lcl|NC_050177.1_cds_XP_031152485.1_12309	[gene=c5h19orf54]
lcl|NC_050177.1_cds_XP_031152477.1_12310	[gene=itpkcb]
lcl|NC_050177.1_cds_XP_031152475.1_12311	[gene=gfm1]
lcl|NC_050177.1_cds_XP_035857609.1_12312	[gene=lxn]
lcl|NC_050177.1_cds_XP_031152486.2_12313	[gene=lxn]
lcl|NC_050177.1_cds_XP_035857611.1_12314	[gene=lxn]
lcl|NC_050177.1_cds_XP_035857610.1_12315	[gene=lxn]
lcl|NC_050177.1_cds_XP_031152478.1_12316	[gene=neu4]
lcl|NC_050177.1_cds_XP_031152473.1_12317	[gene=wdr53]
lcl|NC_050177.1_cds_XP_031152474.1_12318	[gene=srprb]
lcl|NC_050177.1_cds_XP_031152470.1_12319	[gene=LOC116047687]
lcl|NC_050177.1_cds_XP_031152471.1_12320	[gene=LOC116047687]
lcl|NC_050177.1_cds_XP_031152472.1_12321	[gene=LOC116047688]
lcl|NC_050177.1_cds_XP_031152469.1_12322	[gene=cux1b]
lcl|NC_050177.1_cds_XP_031152466.1_12323	[gene=cux1b]
lcl|NC_050177.1_cds_XP_031152467.1_12324	[gene=cux1b]
lcl|NC_050177.1_cds_XP_031152468.1_12325	[gene=cux1b]
lcl|NC_050177.1_cds_XP_035857434.1_12326	[gene=cux1b]
lcl|NC_050177.1_cds_XP_031152464.1_12327	[gene=LOC116047685]
lcl|NC_050177.1_cds_XP_031152463.1_12328	[gene=dnajc30b]
lcl|NC_050177.1_cds_XP_031152462.1_12329	[gene=bud23]
lcl|NC_050177.1_cds_XP_035857184.1_12330	[gene=LOC116047681]
lcl|NC_050177.1_cds_XP_031152458.1_12331	[gene=LOC116047681]
lcl|NC_050177.1_cds_XP_031152460.1_12332	[gene=LOC116047681]
lcl|NC_050177.1_cds_XP_031152459.1_12333	[gene=LOC116047681]
lcl|NC_050177.1_cds_XP_031152461.1_12334	[gene=LOC116047681]
lcl|NC_050177.1_cds_XP_031152457.2_12335	[gene=LOC116047679]
lcl|NC_050177.1_cds_XP_035857279.1_12336	[gene=LOC116047679]
lcl|NC_050177.1_cds_XP_031156866.1_12337	[gene=LOC116050792]
lcl|NC_050177.1_cds_XP_031156867.1_12338	[gene=LOC116050793]
lcl|NC_050177.1_cds_XP_031156877.1_12339	[gene=LOC116050806]
lcl|NC_050177.1_cds_XP_031156880.1_12340	[gene=LOC116050810]
lcl|NC_050177.1_cds_XP_031156878.1_12341	[gene=LOC116050807]
lcl|NC_050177.1_cds_XP_031156868.1_12342	[gene=LOC116050794]
lcl|NC_050177.1_cds_XP_035857339.1_12343	[gene=LOC116050811]
lcl|NC_050177.1_cds_XP_031156879.1_12344	[gene=LOC116050808]
lcl|NC_050177.1_cds_XP_031156947.1_12345	[gene=LOC116050862]
lcl|NC_050177.1_cds_XP_031156946.1_12346	[gene=LOC116050861]
lcl|NC_050177.1_cds_XP_031156943.1_12347	[gene=LOC116050857]
lcl|NC_050177.1_cds_XP_035857424.1_12348	[gene=LOC116050856]
lcl|NC_050177.1_cds_XP_035857569.1_12349	[gene=LOC116050859]
lcl|NC_050177.1_cds_XP_031156860.2_12350	[gene=LOC116050786]
lcl|NC_050177.1_cds_XP_031156858.1_12351	[gene=LOC116050784]
lcl|NC_050177.1_cds_XP_031156939.1_12352	[gene=LOC116050853]
lcl|NC_050177.1_cds_XP_031156940.2_12353	[gene=LOC116050854]
lcl|NC_050177.1_cds_XP_035857425.1_12354	[gene=LOC116050795]
lcl|NC_050177.1_cds_XP_031156884.1_12355	[gene=LOC116050813]
lcl|NC_050177.1_cds_XP_031156882.1_12356	[gene=LOC116050812]
lcl|NC_050177.1_cds_XP_031156938.1_12357	[gene=LOC116050852]
lcl|NC_050177.1_cds_XP_031156937.1_12358	[gene=LOC116050851]
lcl|NC_050177.1_cds_XP_031156862.1_12359	[gene=LOC116050789]
lcl|NC_050177.1_cds_XP_031156861.1_12360	[gene=LOC116050787]
lcl|NC_050177.1_cds_XP_031156859.2_12361	[gene=LOC116050785]
lcl|NC_050177.1_cds_XP_031156872.2_12362	[gene=LOC116050800]
lcl|NC_050177.1_cds_XP_031156950.1_12363	[gene=LOC116050863]
lcl|NC_050177.1_cds_XP_031156948.1_12364	[gene=LOC116050863]
lcl|NC_050177.1_cds_XP_031156885.1_12365	[gene=LOC116050815]
lcl|NC_050177.1_cds_XP_031156886.1_12366	[gene=LOC116050815]
lcl|NC_050177.1_cds_XP_031156941.1_12367	[gene=LOC116050855]
lcl|NC_050177.1_cds_XP_031156887.1_12368	[gene=dhx36]
lcl|NC_050177.1_cds_XP_031156888.1_12369	[gene=LOC116050817]
lcl|NC_050177.1_cds_XP_035856940.1_12370	[gene=LOC116050817]
lcl|NC_050177.1_cds_XP_031156889.1_12371	[gene=LOC116050818]
lcl|NC_050177.1_cds_XP_031156890.1_12372	[gene=p2ry1]
lcl|NC_050177.1_cds_XP_031156899.1_12373	[gene=LOC116050821]
lcl|NC_050177.1_cds_XP_031156898.1_12374	[gene=LOC116050821]
lcl|NC_050177.1_cds_XP_035857123.1_12375	[gene=LOC116050821]
lcl|NC_050177.1_cds_XP_031156897.1_12376	[gene=LOC116050821]
lcl|NC_050177.1_cds_XP_031156895.1_12377	[gene=LOC116050821]
lcl|NC_050177.1_cds_XP_031156896.1_12378	[gene=LOC116050821]
lcl|NC_050177.1_cds_XP_031156894.1_12379	[gene=LOC116050821]
lcl|NC_050177.1_cds_XP_031156893.1_12380	[gene=LOC116050821]
lcl|NC_050177.1_cds_XP_031156891.1_12381	[gene=LOC116050821]
lcl|NC_050177.1_cds_XP_031156892.1_12382	[gene=LOC116050821]
lcl|NC_050177.1_cds_XP_031156864.1_12383	[gene=LOC116050791]
lcl|NC_050177.1_cds_XP_031156945.1_12384	[gene=LOC116050860]
lcl|NC_050177.1_cds_XP_031156873.1_12385	[gene=LOC116050801]
lcl|NC_050177.1_cds_XP_035857427.1_12386	[gene=LOC118495109]
lcl|NC_050177.1_cds_XP_031156902.1_12387	[gene=LOC116050824]
lcl|NC_050177.1_cds_XP_031156900.1_12388	[gene=LOC116050823]
lcl|NC_050177.1_cds_XP_031156904.1_12389	[gene=aadac]
lcl|NC_050177.1_cds_XP_035857117.1_12390	[gene=aadac]
lcl|NC_050177.1_cds_XP_035857118.1_12391	[gene=aadac]
lcl|NC_050177.1_cds_XP_035857119.1_12392	[gene=aadac]
lcl|NC_050177.1_cds_XP_031156903.1_12393	[gene=igsf10]
lcl|NC_050177.1_cds_XP_035857116.1_12394	[gene=igsf10]
lcl|NC_050177.1_cds_XP_031156905.1_12395	[gene=p2ry12]
lcl|NC_050177.1_cds_XP_031156906.1_12396	[gene=p2ry12]
lcl|NC_050177.1_cds_XP_035857441.1_12397	[gene=p2ry12]
lcl|NC_050177.1_cds_XP_035857442.1_12398	[gene=p2ry12]
lcl|NC_050177.1_cds_XP_035857432.1_12399	[gene=LOC118495112]
lcl|NC_050177.1_cds_XP_035857451.1_12400	[gene=LOC116050834]
lcl|NC_050177.1_cds_XP_031156919.1_12401	[gene=LOC116050834]
lcl|NC_050177.1_cds_XP_031156920.1_12402	[gene=LOC116050834]
lcl|NC_050177.1_cds_XP_031156918.1_12403	[gene=mfsd1]
lcl|NC_050177.1_cds_XP_035857450.1_12404	[gene=mfsd1]
lcl|NC_050177.1_cds_XP_035857448.1_12405	[gene=mfsd1]
lcl|NC_050177.1_cds_XP_035857449.1_12406	[gene=mfsd1]
lcl|NC_050177.1_cds_XP_035857452.1_12407	[gene=LOC116050835]
lcl|NC_050177.1_cds_XP_031156908.1_12408	[gene=schip1]
lcl|NC_050177.1_cds_XP_031156910.1_12409	[gene=schip1]
lcl|NC_050177.1_cds_XP_031156909.1_12410	[gene=schip1]
lcl|NC_050177.1_cds_XP_031156913.1_12411	[gene=schip1]
lcl|NC_050177.1_cds_XP_031156911.1_12412	[gene=schip1]
lcl|NC_050177.1_cds_XP_031156912.1_12413	[gene=schip1]
lcl|NC_050177.1_cds_XP_031156876.1_12414	[gene=il12a]
lcl|NC_050177.1_cds_XP_031156917.1_12415	[gene=si:dkeyp-97b10.3]
lcl|NC_050177.1_cds_XP_031156916.1_12416	[gene=si:dkeyp-97b10.3]
lcl|NC_050177.1_cds_XP_031156930.1_12417	[gene=LOC116050845]
lcl|NC_050177.1_cds_XP_031156922.1_12418	[gene=ift80]
lcl|NC_050177.1_cds_XP_035857052.1_12419	[gene=smc4]
lcl|NC_050177.1_cds_XP_031156921.2_12420	[gene=smc4]
lcl|NC_050177.1_cds_XP_035857053.1_12421	[gene=smc4]
lcl|NC_050177.1_cds_XP_035857054.1_12422	[gene=smc4]
lcl|NC_050177.1_cds_XP_031156927.1_12423	[gene=trim59]
lcl|NC_050177.1_cds_XP_031156928.1_12424	[gene=trim59]
lcl|NC_050177.1_cds_XP_035857059.1_12425	[gene=trim59]
lcl|NC_050177.1_cds_XP_031156923.1_12426	[gene=kpna4]
lcl|NC_050177.1_cds_XP_031156931.1_12427	[gene=LOC116050846]
lcl|NC_050177.1_cds_XP_031156929.1_12428	[gene=ppm1lb]
lcl|NC_050177.1_cds_XP_035857060.1_12429	[gene=ppm1lb]
lcl|NC_050177.1_cds_XP_031156924.1_12430	[gene=nmd3]
lcl|NC_050177.1_cds_XP_031156925.1_12431	[gene=nmd3]
lcl|NC_050177.1_cds_XP_031156926.1_12432	[gene=nmd3]
lcl|NC_050177.1_cds_XP_035857056.1_12433	[gene=nmd3]
lcl|NC_050177.1_cds_XP_031156863.1_12434	[gene=sptssb]
lcl|NC_050177.1_cds_XP_031156932.2_12435	[gene=otol1b]
lcl|NC_050177.1_cds_XP_031156934.2_12436	[gene=LOC116050848]
lcl|NC_050177.1_cds_XP_031156935.2_12437	[gene=LOC116050848]
lcl|NC_050177.1_cds_XP_031156933.2_12438	[gene=LOC116050848]
lcl|NC_050177.1_cds_XP_035857057.1_12439	[gene=rabgef1l]
lcl|NC_050177.1_cds_XP_031142929.1_12440	[gene=nectin1b]
lcl|NC_050177.1_cds_XP_031142930.1_12441	[gene=nectin1b]
lcl|NC_050177.1_cds_XP_031142931.1_12442	[gene=nectin1b]
lcl|NC_050177.1_cds_XP_031142918.1_12443	[gene=wdr81]
lcl|NC_050177.1_cds_XP_035857474.1_12444	[gene=wdr81]
lcl|NC_050177.1_cds_XP_035857475.1_12445	[gene=wdr81]
lcl|NC_050177.1_cds_XP_035857476.1_12446	[gene=serpinf2b]
lcl|NC_050177.1_cds_XP_031142916.1_12447	[gene=rpa1]
lcl|NC_050177.1_cds_XP_031142917.1_12448	[gene=rpa1]
lcl|NC_050177.1_cds_XP_031142838.1_12449	[gene=rtn4rl1b]
lcl|NC_050177.1_cds_XP_031142839.1_12450	[gene=dph1]
lcl|NC_050177.1_cds_XP_031142848.1_12451	[gene=hic1]
lcl|NC_050177.1_cds_XP_031142849.1_12452	[gene=hic1]
lcl|NC_050177.1_cds_XP_031142850.1_12453	[gene=hic1]
lcl|NC_050177.1_cds_XP_031142851.1_12454	[gene=hic1]
lcl|NC_050177.1_cds_XP_031142833.1_12455	[gene=tsr1]
lcl|NC_050177.1_cds_XP_031142829.1_12456	[gene=taok1a]
lcl|NC_050177.1_cds_XP_031142830.1_12457	[gene=taok1a]
lcl|NC_050177.1_cds_XP_031142832.1_12458	[gene=taok1a]
lcl|NC_050177.1_cds_XP_031142854.1_12459	[gene=paf1]
lcl|NC_050177.1_cds_XP_031142924.1_12460	[gene=gmfg]
lcl|NC_050177.1_cds_XP_031142834.1_12461	[gene=LOC116041116]
lcl|NC_050177.1_cds_XP_031142835.1_12462	[gene=LOC116041116]
lcl|NC_050177.1_cds_XP_035857050.1_12463	[gene=LOC116041117]
lcl|NC_050177.1_cds_XP_035857051.1_12464	[gene=LOC116041117]
lcl|NC_050177.1_cds_XP_035857428.1_12465	[gene=LOC118495111]
lcl|NC_050177.1_cds_XP_031132986.1_12466	[gene=LOC116034426]
lcl|NC_050177.1_cds_XP_031132985.1_12467	[gene=LOC116034426]
lcl|NC_050177.1_cds_XP_031132987.1_12468	[gene=LOC116034426]
lcl|NC_050177.1_cds_XP_031137256.1_12469	[gene=LOC116037515]
lcl|NC_050177.1_cds_XP_035857429.1_12470	[gene=LOC116037514]
lcl|NC_050177.1_cds_XP_031165443.2_12471	[gene=LOC116057178]
lcl|NC_050177.1_cds_XP_035856967.1_12472	[gene=LOC116057179]
lcl|NC_050177.1_cds_XP_035856958.1_12473	[gene=LOC116057184]
lcl|NC_050177.1_cds_XP_035856959.1_12474	[gene=LOC116057184]
lcl|NC_050177.1_cds_XP_035856960.1_12475	[gene=LOC116057184]
lcl|NC_050177.1_cds_XP_031165435.1_12476	[gene=LOC116057159]
lcl|NC_050177.1_cds_XP_031165440.2_12477	[gene=gmnc]
lcl|NC_050177.1_cds_XP_031165437.1_12478	[gene=ostn]
lcl|NC_050177.1_cds_XP_031165424.1_12479	[gene=LOC116057153]
lcl|NC_050177.1_cds_XP_031165421.2_12480	[gene=LOC116057153]
lcl|NC_050177.1_cds_XP_031165423.2_12481	[gene=LOC116057153]
lcl|NC_050177.1_cds_XP_031165419.2_12482	[gene=LOC116057153]
lcl|NC_050177.1_cds_XP_031165422.2_12483	[gene=LOC116057153]
lcl|NC_050177.1_cds_XP_031165418.2_12484	[gene=LOC116057153]
lcl|NC_050177.1_cds_XP_035856954.1_12485	[gene=LOC116057153]
lcl|NC_050177.1_cds_XP_031165420.2_12486	[gene=LOC116057153]
lcl|NC_050177.1_cds_XP_031165427.2_12487	[gene=wdr74]
lcl|NC_050177.1_cds_XP_031165417.1_12488	[gene=zgc:162872]
lcl|NC_050177.1_cds_XP_031165416.1_12489	[gene=zgc:162872]
lcl|NC_050177.1_cds_XP_031165431.1_12490	[gene=LOC116057157]
lcl|NC_050177.1_cds_XP_031165432.1_12491	[gene=LOC116057157]
lcl|NC_050177.1_cds_XP_031165429.1_12492	[gene=LOC116057157]
lcl|NC_050177.1_cds_XP_031165433.1_12493	[gene=LOC116057157]
lcl|NC_050177.1_cds_XP_035856965.1_12494	[gene=LOC116057180]
lcl|NC_050177.1_cds_XP_035856952.1_12495	[gene=LOC116057155]
lcl|NC_050177.1_cds_XP_035856951.1_12496	[gene=LOC116057164]
lcl|NC_050177.1_cds_XP_035856949.1_12497	[gene=LOC116057164]
lcl|NC_050177.1_cds_XP_035856950.1_12498	[gene=LOC116057164]
lcl|NC_050177.1_cds_XP_035856966.1_12499	[gene=LOC118495005]
lcl|NC_050177.1_cds_XP_031165412.2_12500	[gene=LOC116057149]
lcl|NC_050177.1_cds_XP_035856953.1_12501	[gene=LOC118495003]
lcl|NC_050177.1_cds_XP_035856964.1_12502	[gene=LOC118495004]
lcl|NC_050177.1_cds_XP_035857433.1_12503	[gene=LOC118495113]
lcl|NC_050177.1_cds_XP_035856955.1_12504	[gene=LOC116055563]
lcl|NC_050177.1_cds_XP_031163415.1_12505	[gene=LOC116055539]
lcl|NC_050177.1_cds_XP_031163414.1_12506	[gene=LOC116055539]
lcl|NC_050177.1_cds_XP_031163410.1_12507	[gene=LOC116055538]
lcl|NC_050177.1_cds_XP_031163411.1_12508	[gene=LOC116055538]
lcl|NC_050177.1_cds_XP_035856962.1_12509	[gene=LOC116055538]
lcl|NC_050177.1_cds_XP_031163430.2_12510	[gene=LOC116055561]
lcl|NC_050177.1_cds_XP_031163424.1_12511	[gene=col4a4]
lcl|NC_050177.1_cds_XP_031163425.1_12512	[gene=col4a4]
lcl|NC_050177.1_cds_XP_035856946.1_12513	[gene=col4a3]
lcl|NC_050177.1_cds_XP_035856947.1_12514	[gene=col4a3]
lcl|NC_050177.1_cds_XP_031163422.2_12515	[gene=sst1.2]
lcl|NC_050177.1_cds_XP_035856963.1_12516	[gene=sst1.2]
lcl|NC_050177.1_cds_XP_031163420.1_12517	[gene=sst1.1]
lcl|NC_050177.1_cds_XP_031163428.1_12518	[gene=LOC116055558]
lcl|NC_050177.1_cds_XP_035857435.1_12519	[gene=LOC118495114]
lcl|NC_050177.1_cds_XP_031163455.1_12520	[gene=LOC116055585]
lcl|NC_050177.1_cds_XP_031163435.1_12521	[gene=LOC116055565]
lcl|NC_050177.1_cds_XP_035857436.1_12522	[gene=LOC116055566]
